log_id;project_id;employee_id;date_logged;task_category;subtask_description;hours_worked
28690;P-2022-064;EMP-7;28/06/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.5
28691;P-2022-064;EMP-5;24/06/2022;Site Visit;Cost Estimation Review;0.5
28692;P-2022-064;EMP-5;14/06/2022;Design;Load Calculations (Wind/Seismic);1.81
28693;P-2022-064;EMP-4;12/05/2022;Meeting;Load Calculations (Wind/Seismic);2.82
28694;P-2022-064;EMP-2;28/05/2022;Design;Structural Analysis (Beam/Column Sizing);3.33
28695;P-2022-064;EMP-2;20/06/2022;Design;Permit Fee Calculation;0.67
28696;P-2022-064;EMP-9;19/06/2022;Drafting;Load Calculations (Wind/Seismic);0.5
28697;P-2022-064;EMP-2;11/07/2022;Calculation;Cost Estimation Review;0.5
28698;P-2022-064;EMP-8;09/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.5
28699;P-2022-064;EMP-6;09/07/2022;Design;Permit Fee Calculation;0.29
28700;P-2022-064;EMP-7;04/06/2022;Calculation;Structural Analysis (Beam/Column Sizing);2.61
28701;P-2022-064;EMP-9;13/07/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.85
28702;P-2022-064;EMP-2;06/06/2022;Design;Load Calculations (Wind/Seismic);1.17
28703;P-2022-064;EMP-4;12/06/2022;Design;Permit Fee Calculation;0.5
28704;P-2022-064;EMP-8;05/06/2022;Drafting;Load Calculations (Wind/Seismic);1.3
28705;P-2022-064;EMP-3;26/05/2022;Calculation;Structural Analysis (Beam/Column Sizing);3.33
28706;P-2022-064;EMP-1;11/07/2022;Calculation;Cost Estimation Review;0.5
28707;P-2022-064;EMP-1;11/07/2022;Design;Permit Fee Calculation;0.45
28708;P-2022-064;EMP-6;21/06/2022;Meeting;Cost Estimation Review;0.5
28709;P-2022-064;EMP-3;15/06/2022;Design;Permit Fee Calculation;0.82
28710;P-2022-064;EMP-4;05/07/2022;Calculation;Cost Estimation Review;0.5
28711;P-2022-064;EMP-11;18/05/2022;Meeting;Cost Estimation Review;1.6
28712;P-2022-064;EMP-9;20/05/2022;Site Visit;Structural Analysis (Beam/Column Sizing);1.14
28713;P-2022-064;EMP-4;16/07/2022;Design;Permit Fee Calculation;0.46
28714;P-2022-064;EMP-5;13/06/2022;Calculation;Load Calculations (Wind/Seismic);2.36
28715;P-2022-064;EMP-10;25/06/2022;Calculation;Cost Estimation Review;0.5
28716;P-2022-064;EMP-4;05/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);3.52
28717;P-2022-064;EMP-7;24/05/2022;Design;Cost Estimation Review;0.5
28718;P-2022-064;EMP-7;04/06/2022;Drafting;Load Calculations (Wind/Seismic);0.5
28719;P-2022-064;EMP-11;24/06/2022;Calculation;Permit Fee Calculation;2.66
28720;P-2022-064;EMP-3;25/07/2022;Site Visit;Permit Fee Calculation;0.5
28721;P-2022-064;EMP-11;10/07/2022;Design;Cost Estimation Review;3.26
28722;P-2022-064;EMP-11;10/07/2022;Calculation;Cost Estimation Review;1.09
28723;P-2022-064;EMP-8;06/07/2022;Meeting;Structural Analysis (Beam/Column Sizing);2.05
28724;P-2022-064;EMP-1;02/07/2022;Design;Structural Analysis (Beam/Column Sizing);1.44
28725;P-2022-064;EMP-1;08/07/2022;Calculation;Permit Fee Calculation;0.67
28726;P-2022-064;EMP-4;21/05/2022;Meeting;Cost Estimation Review;0.37
28727;P-2022-064;EMP-3;02/06/2022;Meeting;Structural Analysis (Beam/Column Sizing);0.5
28728;P-2022-064;EMP-1;23/06/2022;Calculation;Energy Modeling;0.5
28729;P-2022-064;EMP-3;21/05/2022;Site Visit;Structural Analysis (Beam/Column Sizing);3.22
28730;P-2022-064;EMP-4;24/05/2022;Design;Load Calculations (Wind/Seismic);3.55
28731;P-2022-064;EMP-6;25/06/2022;Site Visit;Load Calculations (Wind/Seismic);1.1
28732;P-2022-064;EMP-2;31/05/2022;Drafting;Structural Analysis (Beam/Column Sizing);0.5
28733;P-2022-064;EMP-8;09/06/2022;Design;Permit Fee Calculation;0.5
28734;P-2022-064;EMP-9;14/05/2022;Calculation;Permit Fee Calculation;0.5
28735;P-2022-064;EMP-5;16/06/2022;Design;Energy Modeling;0.5
28736;P-2022-064;EMP-2;05/07/2022;Meeting;Energy Modeling;0.38
28737;P-2022-064;EMP-11;20/05/2022;Meeting;Structural Analysis (Beam/Column Sizing);0.5
28738;P-2022-064;EMP-11;22/06/2022;Site Visit;Energy Modeling;2.32
28739;P-2022-064;EMP-9;16/07/2022;Calculation;Load Calculations (Wind/Seismic);0.5
28740;P-2022-064;EMP-10;01/07/2022;Drafting;Structural Analysis (Beam/Column Sizing);0.5
28741;P-2022-064;EMP-7;15/06/2022;Calculation;Energy Modeling;4.0
28742;P-2022-064;EMP-10;28/06/2022;Meeting;Cost Estimation Review;0.5
28743;P-2022-064;EMP-5;14/05/2022;Design;Permit Fee Calculation;0.5
28744;P-2022-064;EMP-11;15/05/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.5
28745;P-2022-064;EMP-2;30/06/2022;Calculation;Load Calculations (Wind/Seismic);0.57
28746;P-2022-064;EMP-9;26/07/2022;Meeting;Energy Modeling;0.5
28747;P-2022-064;EMP-2;24/07/2022;Meeting;Permit Fee Calculation;2.22
28748;P-2022-064;EMP-10;13/05/2022;Site Visit;Structural Analysis (Beam/Column Sizing);4.16
28749;P-2022-064;EMP-10;28/06/2022;Design;Cost Estimation Review;0.5
28750;P-2022-064;EMP-8;13/07/2022;Calculation;Permit Fee Calculation;1.11
28751;P-2022-064;EMP-5;14/06/2022;Design;Cost Estimation Review;0.5
28752;P-2022-064;EMP-2;29/05/2022;Drafting;Cost Estimation Review;0.81
28753;P-2022-064;EMP-11;13/06/2022;Site Visit;Cost Estimation Review;2.17
28754;P-2022-064;EMP-1;04/07/2022;Site Visit;Load Calculations (Wind/Seismic);0.5
28755;P-2022-064;EMP-9;29/05/2022;Meeting;Structural Analysis (Beam/Column Sizing);0.5
28756;P-2022-064;EMP-5;14/05/2022;Site Visit;Load Calculations (Wind/Seismic);2.25
28757;P-2022-064;EMP-3;27/05/2022;Site Visit;Load Calculations (Wind/Seismic);0.5
28758;P-2022-064;EMP-6;27/05/2022;Calculation;Cost Estimation Review;2.39
28759;P-2022-064;EMP-10;02/07/2022;Calculation;Energy Modeling;0.5
28760;P-2022-064;EMP-1;01/07/2022;Calculation;Cost Estimation Review;0.41
28761;P-2022-064;EMP-11;16/06/2022;Calculation;Permit Fee Calculation;0.5
28762;P-2022-064;EMP-9;30/06/2022;Design;Load Calculations (Wind/Seismic);0.5
28763;P-2022-064;EMP-8;18/07/2022;Meeting;Structural Analysis (Beam/Column Sizing);1.0
28764;P-2022-064;EMP-11;11/07/2022;Calculation;Permit Fee Calculation;0.5
28765;P-2022-064;EMP-5;22/07/2022;Calculation;Energy Modeling;0.5
28766;P-2022-064;EMP-2;15/07/2022;Site Visit;Cost Estimation Review;3.05
28767;P-2022-064;EMP-3;13/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.45
28768;P-2022-064;EMP-2;24/06/2022;Meeting;Cost Estimation Review;1.27
28769;P-2022-064;EMP-3;12/06/2022;Meeting;Permit Fee Calculation;0.5
28770;P-2022-064;EMP-9;02/07/2022;Calculation;Cost Estimation Review;3.09
28771;P-2022-064;EMP-10;10/06/2022;Meeting;Permit Fee Calculation;1.48
28772;P-2022-064;EMP-9;16/05/2022;Site Visit;Permit Fee Calculation;0.69
28773;P-2022-064;EMP-8;08/06/2022;Drafting;Cost Estimation Review;0.4
28774;P-2022-064;EMP-10;04/07/2022;Meeting;Load Calculations (Wind/Seismic);0.36
28775;P-2022-064;EMP-7;27/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.5
28776;P-2022-064;EMP-4;10/07/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.5
28777;P-2022-064;EMP-8;26/07/2022;Meeting;Load Calculations (Wind/Seismic);0.5
28778;P-2022-064;EMP-11;26/05/2022;Calculation;Load Calculations (Wind/Seismic);0.78
28779;P-2022-064;EMP-1;19/06/2022;Design;Structural Analysis (Beam/Column Sizing);2.55
28780;P-2022-064;EMP-7;24/07/2022;Design;Structural Analysis (Beam/Column Sizing);1.4
28781;P-2022-064;EMP-7;11/07/2022;Calculation;Load Calculations (Wind/Seismic);1.07
28782;P-2022-064;EMP-11;13/05/2022;Calculation;Permit Fee Calculation;1.75
28783;P-2022-064;EMP-5;28/06/2022;Design;Structural Analysis (Beam/Column Sizing);1.06
28784;P-2022-064;EMP-2;26/07/2022;Design;Energy Modeling;2.7
28785;P-2022-064;EMP-8;23/06/2022;Calculation;Cost Estimation Review;0.5
28786;P-2022-064;EMP-4;13/05/2022;Site Visit;Energy Modeling;1.85
28787;P-2022-064;EMP-10;07/06/2022;Design;Energy Modeling;0.26
28788;P-2022-064;EMP-10;22/06/2022;Design;Load Calculations (Wind/Seismic);0.5
28789;P-2022-064;EMP-9;05/07/2022;Meeting;Cost Estimation Review;2.33
28790;P-2022-064;EMP-6;19/07/2022;Drafting;Structural Analysis (Beam/Column Sizing);0.97
28791;P-2022-064;EMP-4;28/05/2022;Drafting;Permit Fee Calculation;0.5
28792;P-2022-064;EMP-4;25/06/2022;Calculation;Energy Modeling;0.5
28793;P-2022-064;EMP-6;25/07/2022;Drafting;Structural Analysis (Beam/Column Sizing);1.23
28794;P-2022-064;EMP-4;25/06/2022;Design;Energy Modeling;1.69
28795;P-2022-064;EMP-8;11/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);1.51
28796;P-2022-064;EMP-5;01/07/2022;Drafting;Permit Fee Calculation;2.29
28797;P-2022-064;EMP-9;30/05/2022;Design;Cost Estimation Review;2.65
28798;P-2022-064;EMP-9;02/06/2022;Drafting;Energy Modeling;0.47
28799;P-2022-064;EMP-11;27/05/2022;Calculation;Energy Modeling;0.46
28800;P-2022-064;EMP-6;11/06/2022;Calculation;Permit Fee Calculation;1.13
28801;P-2022-064;EMP-11;13/05/2022;Site Visit;Cost Estimation Review;0.5
28802;P-2022-064;EMP-5;16/07/2022;Site Visit;Load Calculations (Wind/Seismic);0.5
28803;P-2022-064;EMP-4;12/05/2022;Design;Cost Estimation Review;0.59
28804;P-2022-064;EMP-1;18/06/2022;Calculation;Structural Analysis (Beam/Column Sizing);2.03
28805;P-2022-064;EMP-11;25/05/2022;Meeting;Load Calculations (Wind/Seismic);0.5
28806;P-2022-064;EMP-7;28/05/2022;Design;Structural Analysis (Beam/Column Sizing);0.96
28807;P-2022-064;EMP-1;23/07/2022;Drafting;Load Calculations (Wind/Seismic);0.5
28808;P-2022-064;EMP-11;15/07/2022;Site Visit;Load Calculations (Wind/Seismic);0.5
28809;P-2022-064;EMP-8;18/05/2022;Calculation;Load Calculations (Wind/Seismic);0.5
28810;P-2022-064;EMP-2;25/05/2022;Design;Load Calculations (Wind/Seismic);1.46
28811;P-2022-064;EMP-3;08/06/2022;Site Visit;Cost Estimation Review;3.04
28812;P-2022-064;EMP-8;16/05/2022;Design;Load Calculations (Wind/Seismic);0.5
28813;P-2022-064;EMP-10;14/05/2022;Meeting;Permit Fee Calculation;0.55
28814;P-2022-064;EMP-1;15/05/2022;Design;Energy Modeling;3.03
28815;P-2022-064;EMP-2;26/05/2022;Design;Cost Estimation Review;0.5
28816;P-2022-064;EMP-8;20/05/2022;Calculation;Permit Fee Calculation;0.47
28817;P-2022-064;EMP-4;18/05/2022;Site Visit;Load Calculations (Wind/Seismic);3.88
28818;P-2022-064;EMP-4;11/07/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.82
28819;P-2022-064;EMP-4;01/07/2022;Site Visit;Load Calculations (Wind/Seismic);0.96
28820;P-2022-064;EMP-1;23/07/2022;Meeting;Permit Fee Calculation;0.5
28821;P-2022-064;EMP-7;24/05/2022;Meeting;Energy Modeling;1.18
28822;P-2022-064;EMP-3;09/07/2022;Drafting;Permit Fee Calculation;0.92
28823;P-2022-064;EMP-6;13/07/2022;Design;Cost Estimation Review;0.9
28824;P-2022-064;EMP-11;29/06/2022;Design;Energy Modeling;1.49
28825;P-2022-064;EMP-1;22/06/2022;Design;Structural Analysis (Beam/Column Sizing);1.43
28826;P-2022-064;EMP-9;27/06/2022;Meeting;Load Calculations (Wind/Seismic);1.0
28827;P-2022-064;EMP-7;16/06/2022;Drafting;Energy Modeling;0.5
28828;P-2022-064;EMP-6;26/06/2022;Meeting;Energy Modeling;0.85
28829;P-2022-064;EMP-7;11/06/2022;Drafting;Permit Fee Calculation;1.18
28830;P-2022-064;EMP-4;20/07/2022;Design;Permit Fee Calculation;0.5
28831;P-2022-064;EMP-8;11/06/2022;Meeting;Permit Fee Calculation;0.5
28832;P-2022-064;EMP-4;18/06/2022;Site Visit;Permit Fee Calculation;0.58
28833;P-2022-064;EMP-2;13/05/2022;Site Visit;Structural Analysis (Beam/Column Sizing);5.46
28834;P-2022-064;EMP-4;20/07/2022;Design;Structural Analysis (Beam/Column Sizing);1.22
28835;P-2022-064;EMP-9;15/07/2022;Calculation;Cost Estimation Review;0.5
28836;P-2022-064;EMP-5;23/07/2022;Design;Permit Fee Calculation;1.41
28837;P-2022-064;EMP-7;18/06/2022;Design;Energy Modeling;1.86
28838;P-2022-064;EMP-3;16/06/2022;Calculation;Load Calculations (Wind/Seismic);1.01
28839;P-2022-064;EMP-6;03/06/2022;Meeting;Permit Fee Calculation;4.16
28840;P-2022-064;EMP-1;28/05/2022;Design;Structural Analysis (Beam/Column Sizing);1.02
28841;P-2022-064;EMP-6;13/05/2022;Site Visit;Permit Fee Calculation;2.42
28842;P-2022-064;EMP-6;23/07/2022;Calculation;Permit Fee Calculation;2.95
28843;P-2022-064;EMP-11;15/05/2022;Drafting;Cost Estimation Review;2.29
28844;P-2022-064;EMP-7;18/05/2022;Site Visit;Cost Estimation Review;2.32
28845;P-2022-064;EMP-10;16/05/2022;Drafting;Structural Analysis (Beam/Column Sizing);2.21
28846;P-2022-064;EMP-7;19/06/2022;Design;Structural Analysis (Beam/Column Sizing);0.5
28847;P-2022-064;EMP-6;15/05/2022;Meeting;Load Calculations (Wind/Seismic);0.5
28848;P-2022-064;EMP-11;14/05/2022;Design;Cost Estimation Review;1.28
28849;P-2022-064;EMP-10;14/07/2022;Site Visit;Energy Modeling;1.43
28850;P-2022-064;EMP-5;09/06/2022;Design;Cost Estimation Review;0.5
28851;P-2022-064;EMP-5;16/07/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.5
28852;P-2022-064;EMP-2;18/06/2022;Design;Load Calculations (Wind/Seismic);0.5
28853;P-2022-064;EMP-7;02/06/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.5
28854;P-2022-064;EMP-5;24/06/2022;Calculation;Cost Estimation Review;0.5
28855;P-2022-064;EMP-9;20/06/2022;Drafting;Permit Fee Calculation;1.58
28856;P-2022-064;EMP-2;19/05/2022;Drafting;Structural Analysis (Beam/Column Sizing);0.5
28857;P-2022-064;EMP-8;24/07/2022;Calculation;Permit Fee Calculation;1.5
28858;P-2022-064;EMP-4;30/05/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.5
28859;P-2022-064;EMP-3;11/05/2022;Meeting;Load Calculations (Wind/Seismic);2.2
28860;P-2022-064;EMP-8;29/05/2022;Calculation;Load Calculations (Wind/Seismic);2.47
28861;P-2022-064;EMP-7;26/07/2022;Design;Structural Analysis (Beam/Column Sizing);0.5
28862;P-2022-064;EMP-10;16/05/2022;Calculation;Structural Analysis (Beam/Column Sizing);1.55
28863;P-2022-064;EMP-9;17/05/2022;Drafting;Permit Fee Calculation;0.28
28864;P-2022-064;EMP-8;15/06/2022;Calculation;Energy Modeling;0.5
28865;P-2022-064;EMP-4;28/06/2022;Calculation;Cost Estimation Review;1.45
28866;P-2022-064;EMP-7;09/07/2022;Site Visit;Structural Analysis (Beam/Column Sizing);2.72
28867;P-2022-064;EMP-5;14/05/2022;Drafting;Load Calculations (Wind/Seismic);0.29
28868;P-2022-064;EMP-9;20/07/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.5
28869;P-2022-064;EMP-7;05/06/2022;Drafting;Permit Fee Calculation;1.63
28870;P-2022-064;EMP-11;06/07/2022;Drafting;Energy Modeling;1.3
28871;P-2022-064;EMP-10;01/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);2.93
28872;P-2022-064;EMP-4;06/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.38
28873;P-2022-064;EMP-8;31/05/2022;Meeting;Energy Modeling;0.5
28874;P-2022-064;EMP-4;14/06/2022;Meeting;Cost Estimation Review;0.63
28875;P-2022-064;EMP-7;19/07/2022;Design;Permit Fee Calculation;0.5
28876;P-2022-064;EMP-2;10/06/2022;Calculation;Energy Modeling;0.5
28877;P-2022-064;EMP-11;19/05/2022;Design;Permit Fee Calculation;2.36
28878;P-2022-064;EMP-1;06/07/2022;Drafting;Permit Fee Calculation;1.59
28879;P-2022-064;EMP-1;26/06/2022;Drafting;Permit Fee Calculation;0.5
28880;P-2022-064;EMP-6;23/07/2022;Calculation;Cost Estimation Review;0.5
28881;P-2022-064;EMP-4;13/06/2022;Site Visit;Permit Fee Calculation;3.52
28882;P-2022-064;EMP-3;30/06/2022;Drafting;Cost Estimation Review;2.6
28883;P-2022-064;EMP-4;25/07/2022;Meeting;Load Calculations (Wind/Seismic);0.93
28884;P-2022-064;EMP-6;17/07/2022;Meeting;Permit Fee Calculation;0.5
28885;P-2022-064;EMP-3;31/05/2022;Drafting;Structural Analysis (Beam/Column Sizing);3.41
28886;P-2022-064;EMP-8;15/07/2022;Site Visit;Cost Estimation Review;1.1
28887;P-2022-064;EMP-10;12/07/2022;Drafting;Cost Estimation Review;0.5
28888;P-2022-064;EMP-1;27/06/2022;Calculation;Cost Estimation Review;0.5
28889;P-2022-064;EMP-4;12/05/2022;Site Visit;Permit Fee Calculation;0.5
28890;P-2022-064;EMP-2;30/05/2022;Design;Energy Modeling;0.5
28891;P-2022-064;EMP-6;04/06/2022;Site Visit;Energy Modeling;2.01
28892;P-2022-064;EMP-10;26/05/2022;Design;Permit Fee Calculation;1.15
28893;P-2022-064;EMP-1;06/07/2022;Drafting;Cost Estimation Review;0.5
28894;P-2022-064;EMP-7;17/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.65
28895;P-2022-064;EMP-4;05/06/2022;Meeting;Energy Modeling;3.68
28896;P-2022-064;EMP-11;01/06/2022;Site Visit;Load Calculations (Wind/Seismic);0.36
28897;P-2022-064;EMP-11;05/07/2022;Calculation;Permit Fee Calculation;0.5
28898;P-2022-064;EMP-5;18/05/2022;Design;Energy Modeling;1.08
28899;P-2022-064;EMP-11;26/06/2022;Meeting;Energy Modeling;0.5
28900;P-2022-064;EMP-11;19/05/2022;Design;Cost Estimation Review;0.5
28901;P-2022-064;EMP-10;09/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.92
28902;P-2022-064;EMP-4;11/07/2022;Drafting;Structural Analysis (Beam/Column Sizing);1.4
28903;P-2022-064;EMP-9;10/07/2022;Site Visit;Energy Modeling;0.5
28904;P-2022-064;EMP-3;07/06/2022;Design;Permit Fee Calculation;2.6
28905;P-2022-064;EMP-3;14/07/2022;Calculation;Cost Estimation Review;0.97
28906;P-2022-064;EMP-4;18/06/2022;Drafting;Cost Estimation Review;1.41
28907;P-2022-064;EMP-1;15/05/2022;Calculation;Energy Modeling;3.22
28908;P-2022-064;EMP-10;27/05/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.5
28909;P-2022-064;EMP-8;13/07/2022;Meeting;Cost Estimation Review;2.44
28910;P-2022-064;EMP-5;16/07/2022;Site Visit;Structural Analysis (Beam/Column Sizing);1.7
28911;P-2022-064;EMP-10;24/06/2022;Calculation;Permit Fee Calculation;3.28
28912;P-2022-064;EMP-10;27/05/2022;Meeting;Energy Modeling;1.11
28913;P-2022-064;EMP-1;18/05/2022;Calculation;Permit Fee Calculation;0.5
28914;P-2022-064;EMP-3;22/07/2022;Site Visit;Structural Analysis (Beam/Column Sizing);2.12
28915;P-2022-064;EMP-9;17/07/2022;Design;Structural Analysis (Beam/Column Sizing);0.5
28916;P-2022-064;EMP-8;04/06/2022;Site Visit;Energy Modeling;0.5
28917;P-2022-064;EMP-8;17/07/2022;Design;Cost Estimation Review;0.5
28918;P-2022-064;EMP-3;13/05/2022;Site Visit;Permit Fee Calculation;0.5
28919;P-2022-064;EMP-7;14/05/2022;Calculation;Permit Fee Calculation;1.85
28920;P-2022-064;EMP-8;30/06/2022;Drafting;Cost Estimation Review;4.02
28921;P-2022-064;EMP-7;04/06/2022;Site Visit;Cost Estimation Review;1.73
28922;P-2022-064;EMP-4;25/05/2022;Meeting;Energy Modeling;0.5
28923;P-2022-064;EMP-8;08/07/2022;Design;Cost Estimation Review;0.5
28924;P-2022-064;EMP-2;25/07/2022;Design;Structural Analysis (Beam/Column Sizing);0.5
28925;P-2022-064;EMP-7;22/06/2022;Site Visit;Permit Fee Calculation;1.42
28926;P-2022-064;EMP-6;15/05/2022;Calculation;Structural Analysis (Beam/Column Sizing);1.09
28927;P-2022-064;EMP-8;15/07/2022;Design;Permit Fee Calculation;2.11
28928;P-2022-064;EMP-8;07/07/2022;Site Visit;Energy Modeling;1.41
28929;P-2022-064;EMP-2;14/07/2022;Site Visit;Load Calculations (Wind/Seismic);2.09
28930;P-2022-064;EMP-7;23/05/2022;Design;Cost Estimation Review;1.27
28931;P-2022-064;EMP-4;26/05/2022;Design;Energy Modeling;0.5
28932;P-2022-064;EMP-9;06/06/2022;Design;Permit Fee Calculation;0.5
28933;P-2022-064;EMP-7;15/05/2022;Meeting;Cost Estimation Review;0.5
28934;P-2022-064;EMP-7;02/06/2022;Meeting;Permit Fee Calculation;1.95
28935;P-2022-064;EMP-5;26/05/2022;Drafting;Energy Modeling;0.5
28936;P-2022-064;EMP-9;13/05/2022;Calculation;Permit Fee Calculation;0.5
28937;P-2022-064;EMP-4;13/07/2022;Meeting;Energy Modeling;1.8
28938;P-2022-064;EMP-2;12/05/2022;Site Visit;Load Calculations (Wind/Seismic);0.5
28939;P-2022-064;EMP-8;16/07/2022;Site Visit;Energy Modeling;0.5
28940;P-2022-064;EMP-11;20/05/2022;Drafting;Structural Analysis (Beam/Column Sizing);2.29
28941;P-2022-064;EMP-5;21/07/2022;Calculation;Permit Fee Calculation;1.1
28942;P-2022-064;EMP-3;12/06/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.3
28943;P-2022-064;EMP-11;17/07/2022;Meeting;Structural Analysis (Beam/Column Sizing);0.5
28944;P-2022-064;EMP-5;12/07/2022;Drafting;Load Calculations (Wind/Seismic);1.78
28945;P-2022-064;EMP-3;23/06/2022;Drafting;Structural Analysis (Beam/Column Sizing);0.5
28946;P-2022-064;EMP-6;11/07/2022;Meeting;Permit Fee Calculation;1.4
28947;P-2022-064;EMP-8;23/07/2022;Drafting;Cost Estimation Review;0.41
28948;P-2022-064;EMP-6;25/07/2022;Design;Energy Modeling;0.31
28949;P-2022-064;EMP-2;21/07/2022;Calculation;Structural Analysis (Beam/Column Sizing);1.15
28950;P-2022-064;EMP-2;21/05/2022;Calculation;Load Calculations (Wind/Seismic);5.31
28951;P-2022-064;EMP-8;27/06/2022;Calculation;Cost Estimation Review;0.5
28952;P-2022-064;EMP-8;31/05/2022;Site Visit;Energy Modeling;0.5
28953;P-2022-064;EMP-3;05/06/2022;Design;Structural Analysis (Beam/Column Sizing);1.21
28954;P-2022-064;EMP-11;21/06/2022;Meeting;Permit Fee Calculation;0.5
28955;P-2022-064;EMP-9;11/06/2022;Design;Structural Analysis (Beam/Column Sizing);3.84
28956;P-2022-064;EMP-4;12/06/2022;Design;Cost Estimation Review;1.04
28957;P-2022-064;EMP-11;25/06/2022;Design;Permit Fee Calculation;1.84
28958;P-2022-064;EMP-9;16/07/2022;Design;Permit Fee Calculation;1.07
28959;P-2022-064;EMP-6;15/06/2022;Drafting;Permit Fee Calculation;1.9
28960;P-2022-064;EMP-11;04/06/2022;Calculation;Cost Estimation Review;2.87
28961;P-2022-064;EMP-8;20/06/2022;Meeting;Load Calculations (Wind/Seismic);1.09
28962;P-2022-064;EMP-4;31/05/2022;Design;Energy Modeling;0.64
28963;P-2022-064;EMP-7;14/07/2022;Drafting;Cost Estimation Review;1.15
