log_id;project_id;employee_id;date_logged;task_category;hours_worked;project_type;material_type;surface_area_m2;num_levels;start_date;end_date;is_winter;floor_area_ratio
2467;P-2022-079;EMP-5;01/06/2022;Calculation;7.89;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2468;P-2022-079;EMP-4;13/06/2022;Calculation;7.8;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2469;P-2022-079;EMP-1;09/07/2022;Meeting;4.02;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2470;P-2022-079;EMP-11;10/06/2022;Meeting;5.07;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2471;P-2022-079;EMP-9;28/06/2022;Meeting;6.82;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2472;P-2022-079;EMP-10;20/06/2022;Calculation;7.49;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2473;P-2022-079;EMP-2;30/06/2022;Calculation;6.71;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2474;P-2022-079;EMP-6;05/06/2022;Site Visit;7.7;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2475;P-2022-079;EMP-5;02/07/2022;Site Visit;5.74;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2476;P-2022-079;EMP-5;19/07/2022;Drafting;5.66;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2477;P-2022-079;EMP-11;18/07/2022;Design;6.45;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2478;P-2022-079;EMP-1;25/06/2022;Drafting;6.43;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2479;P-2022-079;EMP-3;20/06/2022;Site Visit;5.79;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2480;P-2022-079;EMP-1;09/07/2022;Drafting;6.05;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2481;P-2022-079;EMP-7;16/06/2022;Site Visit;7.08;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2482;P-2022-079;EMP-3;29/05/2022;Site Visit;5.06;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2483;P-2022-079;EMP-1;29/05/2022;Design;5.71;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2484;P-2022-079;EMP-8;02/07/2022;Site Visit;6.54;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2485;P-2022-079;EMP-4;24/06/2022;Drafting;4.27;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2486;P-2022-079;EMP-9;09/06/2022;Design;6.25;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2487;P-2022-079;EMP-1;14/07/2022;Site Visit;6.41;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2488;P-2022-079;EMP-1;11/06/2022;Drafting;7.99;Commercial;Mixed;1214;2;26/05/2022;28/07/2022;0;607
2489;P-2022-080;EMP-11;06/03/2022;Design;12.94;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2490;P-2022-080;EMP-2;17/02/2022;Drafting;12.53;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2491;P-2022-080;EMP-7;27/03/2022;Site Visit;12.37;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2492;P-2022-080;EMP-11;22/01/2022;Meeting;13.13;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2493;P-2022-080;EMP-10;10/03/2022;Design;14.92;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2494;P-2022-080;EMP-9;02/02/2022;Calculation;15.93;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2495;P-2022-080;EMP-8;01/02/2022;Design;15.07;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2496;P-2022-080;EMP-7;20/01/2022;Site Visit;16.13;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2497;P-2022-080;EMP-11;05/04/2022;Meeting;15.07;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;0;553.5
2498;P-2022-080;EMP-3;30/03/2022;Drafting;14.22;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2499;P-2022-080;EMP-11;30/03/2022;Design;15.66;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2500;P-2022-080;EMP-2;06/03/2022;Site Visit;16.52;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2501;P-2022-080;EMP-2;20/03/2022;Drafting;13.43;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2502;P-2022-080;EMP-6;13/01/2022;Calculation;13.97;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2503;P-2022-080;EMP-10;06/01/2022;Site Visit;12.61;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2504;P-2022-080;EMP-1;14/02/2022;Design;15.14;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2505;P-2022-080;EMP-11;03/05/2022;Drafting;11.14;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;0;553.5
2506;P-2022-080;EMP-8;26/01/2022;Drafting;13.26;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2507;P-2022-080;EMP-8;28/04/2022;Meeting;13.01;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;0;553.5
2508;P-2022-080;EMP-9;25/03/2022;Design;16.23;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2509;P-2022-080;EMP-1;08/02/2022;Meeting;13.56;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2510;P-2022-080;EMP-8;29/03/2022;Calculation;11.37;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2511;P-2022-080;EMP-10;06/04/2022;Calculation;15.71;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;0;553.5
2512;P-2022-080;EMP-9;28/01/2022;Site Visit;14.59;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2513;P-2022-080;EMP-2;13/03/2022;Meeting;12.86;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2514;P-2022-080;EMP-5;31/03/2022;Site Visit;14.98;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2515;P-2022-080;EMP-9;24/03/2022;Design;12.69;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2516;P-2022-080;EMP-11;28/02/2022;Calculation;14.9;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2517;P-2022-080;EMP-3;05/04/2022;Calculation;15.3;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;0;553.5
2518;P-2022-080;EMP-3;11/02/2022;Drafting;14.43;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2519;P-2022-080;EMP-2;12/03/2022;Design;11.45;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2520;P-2022-080;EMP-2;28/03/2022;Drafting;15.38;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2521;P-2022-080;EMP-3;12/03/2022;Drafting;12.04;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2522;P-2022-080;EMP-10;28/01/2022;Meeting;14.07;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;1;553.5
2523;P-2022-080;EMP-3;28/04/2022;Calculation;13.54;Institutional;Concrete;2214;4;02/01/2022;07/05/2022;0;553.5
2524;P-2022-081;EMP-6;14/05/2022;Site Visit;1.54;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2525;P-2022-081;EMP-6;04/05/2022;Design;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2526;P-2022-081;EMP-2;07/05/2022;Design;0.46;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2527;P-2022-081;EMP-5;13/05/2022;Meeting;0.85;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2528;P-2022-081;EMP-10;18/05/2022;Calculation;1.83;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2529;P-2022-081;EMP-5;06/05/2022;Site Visit;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2530;P-2022-081;EMP-5;05/05/2022;Drafting;0.46;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2531;P-2022-081;EMP-2;04/05/2022;Calculation;1.91;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2532;P-2022-081;EMP-8;09/05/2022;Calculation;1.11;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2533;P-2022-081;EMP-3;20/05/2022;Meeting;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2534;P-2022-081;EMP-10;21/05/2022;Design;0.68;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2535;P-2022-081;EMP-5;10/05/2022;Site Visit;1.27;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2536;P-2022-081;EMP-1;08/05/2022;Calculation;3.9;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2537;P-2022-081;EMP-5;09/05/2022;Design;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2538;P-2022-081;EMP-3;07/05/2022;Calculation;3.63;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2539;P-2022-081;EMP-5;14/05/2022;Meeting;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2540;P-2022-081;EMP-9;04/05/2022;Design;1.13;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2541;P-2022-081;EMP-4;06/05/2022;Meeting;2.87;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2542;P-2022-081;EMP-9;06/05/2022;Site Visit;4.42;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2543;P-2022-081;EMP-5;09/05/2022;Meeting;2.32;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2544;P-2022-081;EMP-4;09/05/2022;Meeting;2.61;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2545;P-2022-081;EMP-2;09/05/2022;Drafting;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2546;P-2022-081;EMP-9;10/05/2022;Design;1.88;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2547;P-2022-081;EMP-11;23/05/2022;Meeting;4.17;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2548;P-2022-081;EMP-4;17/05/2022;Design;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2549;P-2022-081;EMP-8;11/05/2022;Design;1.9;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2550;P-2022-081;EMP-10;09/05/2022;Design;0.28;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2551;P-2022-081;EMP-6;10/05/2022;Meeting;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2552;P-2022-081;EMP-11;23/05/2022;Drafting;0.68;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2553;P-2022-081;EMP-4;05/05/2022;Design;0.95;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2554;P-2022-081;EMP-8;15/05/2022;Site Visit;1.36;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2555;P-2022-081;EMP-11;13/05/2022;Site Visit;2.75;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2556;P-2022-081;EMP-11;10/05/2022;Site Visit;2.11;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2557;P-2022-081;EMP-4;06/05/2022;Drafting;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2558;P-2022-081;EMP-10;09/05/2022;Drafting;2.97;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2559;P-2022-081;EMP-1;17/05/2022;Design;1.52;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2560;P-2022-081;EMP-11;22/05/2022;Meeting;1.95;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2561;P-2022-081;EMP-7;18/05/2022;Meeting;0.89;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2562;P-2022-081;EMP-5;04/05/2022;Design;1.01;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2563;P-2022-081;EMP-11;09/05/2022;Drafting;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2564;P-2022-081;EMP-2;12/05/2022;Meeting;2.84;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2565;P-2022-081;EMP-9;14/05/2022;Calculation;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2566;P-2022-081;EMP-4;08/05/2022;Meeting;4.85;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2567;P-2022-081;EMP-8;21/05/2022;Meeting;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2568;P-2022-081;EMP-2;17/05/2022;Meeting;2.91;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2569;P-2022-081;EMP-7;21/05/2022;Site Visit;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2570;P-2022-081;EMP-8;13/05/2022;Meeting;0.5;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2571;P-2022-081;EMP-3;08/05/2022;Meeting;2.32;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2572;P-2022-081;EMP-5;18/05/2022;Design;0.62;Residential;Mixed;230;2;03/05/2022;24/05/2022;0;115
2573;P-2022-082;EMP-1;08/08/2022;Site Visit;1.1;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2574;P-2022-082;EMP-10;20/08/2022;Meeting;5.68;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2575;P-2022-082;EMP-5;10/08/2022;Calculation;6.59;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2576;P-2022-082;EMP-10;05/10/2022;Drafting;4.99;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2577;P-2022-082;EMP-4;27/08/2022;Drafting;2.19;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2578;P-2022-082;EMP-8;05/10/2022;Site Visit;6.5;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2579;P-2022-082;EMP-10;01/10/2022;Calculation;7.78;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2580;P-2022-082;EMP-4;02/10/2022;Calculation;7.1;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2581;P-2022-082;EMP-1;05/10/2022;Design;6.24;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2582;P-2022-082;EMP-11;05/09/2022;Calculation;6.69;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2583;P-2022-082;EMP-1;22/08/2022;Meeting;1.58;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2584;P-2022-082;EMP-2;26/08/2022;Site Visit;6.95;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2585;P-2022-082;EMP-2;21/08/2022;Site Visit;4.59;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2586;P-2022-082;EMP-6;23/08/2022;Design;7.98;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2587;P-2022-082;EMP-3;19/08/2022;Calculation;5.67;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2588;P-2022-082;EMP-2;10/10/2022;Site Visit;5.11;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2589;P-2022-082;EMP-3;28/09/2022;Meeting;4.54;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2590;P-2022-082;EMP-6;06/10/2022;Site Visit;4.68;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2591;P-2022-082;EMP-9;05/08/2022;Calculation;6.28;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2592;P-2022-082;EMP-9;15/08/2022;Meeting;3.63;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2593;P-2022-082;EMP-7;03/09/2022;Meeting;5.92;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2594;P-2022-082;EMP-7;05/10/2022;Meeting;4.37;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2595;P-2022-082;EMP-3;27/07/2022;Meeting;4.07;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2596;P-2022-082;EMP-5;21/08/2022;Site Visit;8.22;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2597;P-2022-082;EMP-10;14/09/2022;Design;5.03;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2598;P-2022-082;EMP-7;17/08/2022;Calculation;5.8;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2599;P-2022-082;EMP-5;30/07/2022;Design;4.92;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2600;P-2022-082;EMP-2;28/07/2022;Design;4.82;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2601;P-2022-082;EMP-10;06/08/2022;Calculation;6.78;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2602;P-2022-082;EMP-5;24/08/2022;Drafting;4.86;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2603;P-2022-082;EMP-10;21/08/2022;Meeting;6.48;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2604;P-2022-082;EMP-1;27/07/2022;Site Visit;7.56;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2605;P-2022-082;EMP-4;27/08/2022;Drafting;5.73;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2606;P-2022-082;EMP-3;04/10/2022;Design;7.4;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2607;P-2022-082;EMP-7;15/08/2022;Design;7.54;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2608;P-2022-082;EMP-2;17/08/2022;Drafting;2.72;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2609;P-2022-082;EMP-6;09/08/2022;Design;4.96;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2610;P-2022-082;EMP-6;13/08/2022;Drafting;4.05;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2611;P-2022-082;EMP-4;17/09/2022;Meeting;4.73;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2612;P-2022-082;EMP-9;05/08/2022;Meeting;6.16;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2613;P-2022-082;EMP-9;10/08/2022;Drafting;5.86;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2614;P-2022-082;EMP-8;17/08/2022;Design;7.92;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2615;P-2022-082;EMP-4;17/08/2022;Meeting;3.25;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2616;P-2022-082;EMP-6;19/09/2022;Drafting;4.46;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2617;P-2022-082;EMP-1;15/09/2022;Design;5.55;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2618;P-2022-082;EMP-2;01/08/2022;Design;7.69;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2619;P-2022-082;EMP-7;07/10/2022;Design;6.8;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2620;P-2022-082;EMP-11;23/09/2022;Drafting;6.33;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2621;P-2022-082;EMP-1;01/08/2022;Calculation;4.52;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2622;P-2022-082;EMP-5;30/09/2022;Design;7.61;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2623;P-2022-082;EMP-10;07/09/2022;Site Visit;4.49;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2624;P-2022-082;EMP-7;04/10/2022;Design;6.71;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2625;P-2022-082;EMP-1;14/08/2022;Calculation;3.85;Commercial;Concrete;1350;6;27/07/2022;11/10/2022;0;225
2626;P-2022-083;EMP-10;19/04/2022;Site Visit;12.02;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2627;P-2022-083;EMP-2;19/07/2022;Site Visit;10.44;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2628;P-2022-083;EMP-11;29/05/2022;Meeting;11.33;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2629;P-2022-083;EMP-3;24/06/2022;Site Visit;12.24;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2630;P-2022-083;EMP-6;28/06/2022;Design;11.51;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2631;P-2022-083;EMP-8;10/03/2022;Meeting;10.89;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;1;133.5
2632;P-2022-083;EMP-11;17/06/2022;Drafting;10.88;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2633;P-2022-083;EMP-2;12/06/2022;Calculation;11.67;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2634;P-2022-083;EMP-5;17/07/2022;Site Visit;11.93;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2635;P-2022-083;EMP-3;11/05/2022;Design;9.78;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2636;P-2022-083;EMP-10;11/04/2022;Calculation;11.69;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2637;P-2022-083;EMP-2;11/04/2022;Calculation;10.91;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2638;P-2022-083;EMP-10;16/07/2022;Site Visit;10.88;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2639;P-2022-083;EMP-6;06/04/2022;Drafting;12.78;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2640;P-2022-083;EMP-1;13/06/2022;Site Visit;11.84;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2641;P-2022-083;EMP-11;19/07/2022;Calculation;10.64;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2642;P-2022-083;EMP-8;17/05/2022;Site Visit;13.9;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2643;P-2022-083;EMP-5;02/07/2022;Drafting;12.08;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2644;P-2022-083;EMP-5;19/03/2022;Calculation;11.7;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;1;133.5
2645;P-2022-083;EMP-6;04/05/2022;Site Visit;9.41;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2646;P-2022-083;EMP-7;16/05/2022;Design;12.3;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2647;P-2022-083;EMP-4;06/07/2022;Meeting;15.27;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2648;P-2022-083;EMP-2;04/06/2022;Site Visit;12.37;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2649;P-2022-083;EMP-3;24/07/2022;Site Visit;12.68;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2650;P-2022-083;EMP-8;13/06/2022;Design;16.3;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2651;P-2022-083;EMP-3;22/06/2022;Calculation;11.6;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2652;P-2022-083;EMP-5;19/04/2022;Meeting;14.65;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2653;P-2022-083;EMP-6;03/05/2022;Site Visit;11.61;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2654;P-2022-083;EMP-8;03/05/2022;Drafting;12.25;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2655;P-2022-083;EMP-6;29/06/2022;Calculation;11.45;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2656;P-2022-083;EMP-6;22/06/2022;Calculation;7.95;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2657;P-2022-083;EMP-10;08/05/2022;Meeting;10.69;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2658;P-2022-083;EMP-1;19/04/2022;Site Visit;11.06;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2659;P-2022-083;EMP-1;26/04/2022;Meeting;9.05;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2660;P-2022-083;EMP-8;06/07/2022;Meeting;12.01;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2661;P-2022-083;EMP-2;24/07/2022;Design;12.38;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2662;P-2022-083;EMP-8;24/06/2022;Design;11.9;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2663;P-2022-083;EMP-5;21/04/2022;Drafting;14.33;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2664;P-2022-083;EMP-9;16/07/2022;Site Visit;10.75;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2665;P-2022-083;EMP-6;19/07/2022;Site Visit;10.57;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2666;P-2022-083;EMP-9;27/03/2022;Design;12.12;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;1;133.5
2667;P-2022-083;EMP-8;21/03/2022;Drafting;10.96;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;1;133.5
2668;P-2022-083;EMP-11;11/06/2022;Drafting;13.23;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2669;P-2022-083;EMP-3;08/05/2022;Design;12.27;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2670;P-2022-083;EMP-2;05/05/2022;Site Visit;11.81;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2671;P-2022-083;EMP-11;05/06/2022;Calculation;13.52;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2672;P-2022-083;EMP-6;03/06/2022;Drafting;11.11;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2673;P-2022-083;EMP-11;23/07/2022;Meeting;9.94;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2674;P-2022-083;EMP-9;31/05/2022;Site Visit;10.79;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2675;P-2022-083;EMP-3;26/04/2022;Design;11.16;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;0;133.5
2676;P-2022-083;EMP-2;20/03/2022;Design;13.88;Industrial;Concrete;1602;12;10/03/2022;06/08/2022;1;133.5
2677;P-2022-084;EMP-9;12/10/2022;Meeting;4.25;Residential;Wood;409;1;04/10/2022;31/10/2022;0;409
2678;P-2022-084;EMP-9;26/10/2022;Calculation;4.23;Residential;Wood;409;1;04/10/2022;31/10/2022;0;409
2679;P-2022-084;EMP-6;11/10/2022;Site Visit;8.31;Residential;Wood;409;1;04/10/2022;31/10/2022;0;409
2680;P-2022-084;EMP-6;17/10/2022;Calculation;5.47;Residential;Wood;409;1;04/10/2022;31/10/2022;0;409
